"Description","Value","ReplicateName","Ordered.ID","Area.with.QC","AreaValue","MZValue","RTValue","SNValue","Alignment.ID","Metabolite.name","Run.Type","SN.Flag","area.min.Flag","RT.Flag","blank.Flag","all.Flags"
"Hello! Welcome to the world of QE Quality Control! ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minimum area for a real peak: ",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT flexibility: ",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blank can be this fraction of a sample: ",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S/N ratio: ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Processed on: ",1570836069.95498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"X180821_Smp_MS8C1175m_C",67,NA,94330,230.093,11.068,2.298142,"2540","Ergothioneine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS9C2DCM_A",67,279413,279413,230.093,11.074,6.34424,"2540","Ergothioneine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C2DCM_B",67,NA,81610,230.093,11.1,1.926504,"2540","Ergothioneine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS9C2DCM_C",67,344996,344996,230.093,11.056,7.317225,"2540","Ergothioneine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C215m_A",67,1170886,1170886,230.093,11.575,27.84171,"2540","Ergothioneine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C215m_B",67,1845210,1845210,230.094,11.028,32.7456,"2540","Ergothioneine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C215m_C",67,872199,872199,230.093,11.579,16.32707,"2540","Ergothioneine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C2175m_A",67,NA,65351,230.093,11.066,1.680596,"2540","Ergothioneine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS9C2175m_B",67,NA,53673,230.093,11.101,1.167056,"2540","Ergothioneine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS9C2175m_C",67,NA,0,230.093,0,0,"2540","Ergothioneine","smp","SN.Flag","area.min.Flag",NA,NA,"SN.Flag, area.min.Flag, "
